fire_location_latitude,fire_location_longitude,fire_start_date,weather_conditions_over_fire,temperature,relative_humidity,wind_speed
52.504764,-114.858289,2007-05-06 12:30:00,Clear,16,52,12
54.32974,-111.02913,2007-04-22 14:00:00,Cloudy,10,58,4
58.713217,-118.732567,2007-04-22 15:20:00,Cloudy,17,40,10
58.70765,-118.683233,2007-04-22 14:00:00,Cloudy,10,40,10
58.70985,-118.7167,2007-04-23 12:30:00,Cloudy,17,37,4
53.688347,-115.57699,2007-04-28 12:50:00,Clear,13.6,18,8
58.4679,-114.512917,2007-06-01 17:09:00,Clear,28,35,0
58.759567,-118.687767,2007-06-01 16:40:00,Clear,30.7,26,2
51.191017,-114.936083,2007-06-01 18:21:00,Clear,25,34,9
54.903769,-112.54034,2007-06-01 18:00:00,Rainshowers,26,100,10
51.758167,-115.146967,2007-06-01 17:30:00,Clear,18,74,2
53.245983,-116.691317,2007-06-02 13:10:00,Cloudy,25,37,5
54.88325,-115.43385,2007-06-02 17:40:00,Cloudy,23,52,2
54.6153,-111.91475,2007-06-01 17:00:00,Cloudy,27,31,0
54.079117,-115.860717,2007-06-02 19:06:00,Clear,18,68,0
54.327067,-115.90725,2007-06-02 20:00:00,Cloudy,28,32,15
56.033167,-116.4015,2007-06-02 14:07:00,CB Wet,24,42,5
58.04015,-115.6019,2006-04-03 00:00:00,Clear,14,55,6
56.509383,-117.203333,2006-08-13 12:00:00,Cloudy,8,50,10
58.529717,-115.1587,2006-09-14 10:45:00,Cloudy,3,60,10
52.622993,-115.353193,2006-09-14 02:00:00,Rainshowers,10,100,0
58.177119,-116.520414,2006-09-14 15:00:00,Cloudy,6,45,0
53.06205,-115.903067,2006-09-16 10:30:00,Rainshowers,4,75,10
54.3994,-118.0206,2006-07-04 22:15:00,CB Wet,21,55,10
52.133067,-115.88695,2006-09-04 08:00:00,Cloudy,25,25,11
55.73,-119.912,2006-08-15 17:55:00,Clear,19,36,8
53.730833,-117.07425,2006-08-24 22:00:00,Cloudy,20,41,6
51.75,-115.516667,2006-08-31 18:00:00,Clear,22,27,4
52.877183,-116.621467,2006-09-12 19:30:00,CB Dry,7,62,2
54.912074,-116.714343,2006-06-27 21:48:00,Clear,24,53,0
53.968367,-118.992183,2006-07-01 17:30:00,Clear,24,15,5
58.165183,-114.494333,2006-09-30 00:00:00,Clear,12,50,5
53.615597,-115.373995,2006-04-20 18:49:00,Clear,10,68,9
53.53906,-117.07517,2006-07-13 22:21:00,CB Dry,20,40,5
55.070233,-117.433217,2006-10-14 00:00:00,CB Wet,3,92,28
53.584317,-115.030667,2006-08-08 10:30:00,Clear,26,45,5
56.704283,-110.750017,2006-12-08 13:27:00,Clear,-10,74,0
51.1848,-114.858083,2006-12-13 13:00:00,Clear,6,40,25
54.619465,-115.516485,2006-10-25 17:30:00,Cloudy,0,35,10
54.492152,-115.352502,2006-12-18 20:15:00,Clear,-5,45,0
56.307583,-110.914333,,,,,
54.764117,-111.807,2007-05-07 13:45:00,Clear,16,31,12
52.457,-115.315133,2007-05-07 17:30:00,Cloudy,19,25,2
58.698517,-118.683733,2007-05-07 16:15:00,Clear,15,30,6
58.697833,-118.677917,2007-05-07 18:20:00,Clear,13.5,30,7
55.902638,-110.752041,2007-05-07 21:00:00,Cloudy,7,60,0
55.5016,-114.92775,2007-05-01 10:15:00,Cloudy,13.5,38,0
55.921083,-113.874917,2007-03-01 12:00:00,Cloudy,9,62,5
55.2942,-114.586967,2007-04-24 15:40:00,Clear,18,33,2
55.949726,-113.779767,2007-04-24 18:15:00,Cloudy,10,60,0
55.372017,-115.138896,2007-05-08 17:45:00,Rainshowers,14,88,0
50.00125,-114.139483,2007-05-08 22:30:00,Clear,17,40,15
55.401436,-116.414245,2007-04-24 18:05:00,Cloudy,9,65,20
52.258383,-115.250217,2007-05-09 10:00:00,Cloudy,15,32,16
56.46955,-116.399017,2007-05-10 04:00:00,Cloudy,12,35,5
56.109667,-116.301017,2007-06-02 14:19:00,CB Dry,26,35,10
50.233783,-114.379067,2007-06-03 08:00:00,Rainshowers,16,70,5
55.055969,-118.732924,2007-06-03 14:30:00,Clear,27,36,16
54.80035,-110.668533,2007-05-28 02:40:00,Clear,27,26,7
52.863867,-116.87145,2007-06-02 21:00:00,Cloudy,23,50,0
52.8295,-116.8865,2007-06-03 16:50:00,Cloudy,17.5,53,0
52.798,-116.754667,2007-06-03 14:00:00,Cloudy,21,40,5
50.613483,-114.720967,2007-06-03 17:20:00,Cloudy,18,80,0
54.753,-116.285667,2007-06-03 14:25:00,Clear,21,41,13
58.464867,-114.5447,2007-06-03 19:45:00,Clear,20,45,5
55.26275,-115.010417,2007-06-03 23:15:00,Clear,9,60,5
58.465767,-114.539433,2007-06-04 09:53:00,Clear,20,45,5
49.364133,-114.3133,2007-05-21 07:00:00,Rainshowers,4,80,2
50.971383,-115.33755,2007-06-04 08:00:00,Clear,21,35,0
55.299288,-114.83116,2006-04-30 12:00:00,Clear,16.5,32,5
52.983567,-116.7132,2006-09-09 17:15:00,Rainshowers,18,100,2
53.415333,-115.364167,2006-09-09 19:00:00,Cloudy,16,71,6
54.716,-116.719333,2006-09-11 21:00:00,Clear,18,45,10
56.3235,-113.1754,2006-06-27 20:00:00,Clear,26,50,5
56.671383,-114.577467,2006-04-19 20:59:00,Cloudy,11,32,4
55.5373,-116.6886,2006-08-25 17:45:00,Clear,18,35,0
51.094967,-114.969867,2007-01-06 17:35:00,Clear,-6,32,10
56.624267,-117.936233,2006-11-30 12:00:00,Clear,-18,70,0
51.16225,-114.849033,2007-01-15 08:00:00,Clear,-2,35,20
55.6425,-115.402333,2006-07-08 13:25:00,Clear,24,45,24
58.690383,-118.68925,2006-12-20 12:02:00,Cloudy,-15,50,0
51.181833,-114.784133,2007-01-25 17:45:00,Clear,11,30,20
56.948567,-113.9832,2006-06-29 15:00:00,Clear,20,15,20
56.3171,-113.18325,2006-06-17 01:00:00,Clear,28,51,5
57.144933,-113.7561,2006-07-04 15:30:00,Clear,32,52,27
53.343117,-117.605017,2007-02-14 12:00:00,Cloudy,-3,89,2
52.27332,-115.122474,2007-05-11 14:25:00,Clear,22,30,10
56.846241,-117.304011,2007-05-10 13:30:00,Cloudy,13,40,10
58.28163,-116.50252,2007-05-10 15:55:00,Rainshowers,11,81,13
52.621185,-114.810309,2007-05-11 17:00:00,Clear,17,30,15
52.621185,-114.798462,2007-05-11 17:00:00,Clear,17,30,15
52.135106,-115.372244,2007-05-01 07:30:00,Cloudy,10,100,9
55.05415,-117.485167,2007-05-12 00:00:00,Cloudy,12,50,40
52.526638,-114.894422,2007-05-12 13:30:00,Clear,19,27,20
49.625867,-114.636333,2007-05-12 12:00:00,Clear,23,45,25
55.9081,-115.633533,2007-05-12 16:35:00,Cloudy,12,36,25
49.657067,-114.538283,2007-05-12 22:00:00,Rainshowers,3,98,0
55.922603,-110.703054,2007-06-02 20:00:00,CB Dry,25,33,13
55.846483,-117,2007-06-03 16:30:00,Clear,27,29,10
52.3813,-116.274117,2007-06-03 18:00:00,CB Wet,16.5,75,0
54.155167,-115.6725,2007-06-04 13:59:00,Clear,25,49,15
52.446983,-116.0537,2007-06-04 13:50:00,CB Dry,26,57,18
55.3588,-115.870317,2007-06-04 14:00:00,Clear,27,40,12
53.181817,-115.494333,2007-06-04 15:10:00,Clear,28.6,35,10
55.9501,-113.814083,2007-05-25 19:35:00,Clear,20,35,5
55.308333,-114.255167,2007-06-02 15:00:00,Cloudy,23,60,0
57.813573,-117.66195,2007-06-04 11:00:00,Clear,28.6,27,10
53.92295,-117.905717,2007-06-04 18:00:00,CB Wet,21,55,7
53.305833,-117.193333,2007-06-03 21:00:00,Rainshowers,23.6,60,10
51.079117,-115.1752,2010-02-26 10:00:00,Cloudy,8,40,10
51.0741,-115.170967,2010-02-26 09:30:00,Cloudy,2,60,5
55.560767,-116.618267,2006-08-29 21:30:00,Cloudy,18,43,12
55.314433,-116.7103,2006-09-06 13:15:00,Clear,22,36,13
55.733717,-115.991833,2006-09-06 19:20:00,Clear,14,67,0
57.6575,-119.871167,2006-07-02 18:00:00,CB Dry,24,24,15
52.381111,-115.146169,2006-09-22 17:00:00,Clear,12,70,0
55.006483,-118.958917,2006-09-21 12:00:00,Clear,22,47,0
55.8688,-115.106883,2006-09-08 14:03:00,Clear,25,36,30
58.426067,-114.7721,2006-09-20 00:00:00,Clear,15,85,0
54.878167,-115.087667,2006-07-03 16:45:00,Clear,27,30,8
56.684432,-111.304142,2006-03-26 00:01:00,Cloudy,18,30,1
50.8886,-114.7606,2007-02-16 14:30:00,Clear,3,40,20
58.467383,-114.5282,2006-04-05 13:20:00,Clear,20,30,10
51.158683,-114.823717,2007-03-11 00:30:00,Clear,4,50,20
51.161883,-114.869317,2007-03-11 17:10:00,Cloudy,8,30,20
57.639093,-117.767678,2006-07-04 14:00:00,Clear,27,85,10
56.302333,-118.544833,2006-06-15 16:16:00,Cloudy,24,46,2
56.874667,-117.67095,2006-05-05 15:00:00,Cloudy,19,28,15
55.063783,-111.993936,2007-05-13 11:00:00,Clear,15,25,15
53.900517,-117.779833,2007-05-13 13:20:00,Clear,19,35,15
55.366433,-115.075567,2007-05-13 15:00:00,Clear,15,59,5
59.017633,-117.682167,2007-05-14 08:00:00,Clear,10,34,5
53.096517,-116.478583,2007-05-14 14:10:00,Clear,14,42,5
55.0335,-111.534783,2007-05-14 14:14:00,CB Dry,17,34,13
56.689167,-111.292222,2007-05-09 18:30:00,Clear,11,38,2
58.457833,-114.5448,2007-05-14 14:45:00,Clear,20,29,2
58.518331,-116.978043,2007-05-14 16:55:00,Cloudy,22,32,9
55.199167,-117.128057,2007-05-14 17:45:00,Cloudy,13,27,10
59.589,-119.888667,2008-06-28 14:00:00,Cloudy,12,30,10
53.977667,-115.921083,2008-06-28 13:00:00,Clear,30,35,0
58.482533,-114.519017,2008-06-29 07:00:00,Clear,20,45,2
49.672533,-114.593067,2008-06-29 01:00:00,Clear,28,20,9
59.426233,-116.246467,2008-06-28 20:00:00,Clear,29,30,30
55.418888,-116.121667,2008-05-04 12:00:00,Cloudy,5.5,71,15
51.02305,-114.882117,2008-06-29 12:00:00,Clear,27,20,0
56.528667,-111.32,2008-06-29 17:00:00,Clear,23.5,45,9
49.909667,-114.48925,2008-06-29 12:00:00,Clear,30,15,5
59.638567,-115.9262,2008-06-29 15:00:00,Clear,23,30,25
53.60755,-115.1855,2008-06-30 09:30:00,Clear,26.1,68,3
52.238333,-115.261833,2008-06-30 10:15:00,Clear,17,50,1
56.16425,-115.308,2008-07-17 09:00:00,Clear,19,45,2
55.0745,-115.044333,2008-07-17 13:50:00,CB Wet,18,66,3
54.932863,-112.464075,2008-07-17 08:00:00,Clear,20,50,0
54.932863,-112.464075,2008-07-17 08:00:00,Clear,20,50,0
57.125583,-118.297983,2008-07-17 14:21:00,CB Wet,17,50,5
59.996117,-116.640833,2008-06-28 14:04:00,Cloudy,23,30,25
51.68765,-115.1852,2008-07-17 16:15:00,Rainshowers,20,62,0
58.9525,-110.584667,2008-07-17 14:30:00,Clear,24,30,8
55.604667,-112.477833,2008-05-29 18:40:00,Rainshowers,18,65,15
55.528063,-112.414531,2008-05-29 19:26:00,Cloudy,11,50,10
55.414667,-112.318833,2008-05-29 19:30:00,Cloudy,15,75,0
56.951233,-118.443833,2008-05-29 12:10:00,Cloudy,18,93,0
56.430767,-117.302933,2008-05-29 13:00:00,Cloudy,18,50,5
56.155717,-116.120783,2008-05-29 15:40:00,CB Dry,16,75,2
56.6167,-117.846417,2008-05-09 14:00:00,Rainshowers,14,95,5
54.634197,-118.688934,2008-05-19 08:00:00,Cloudy,18,40,5
54.637811,-118.682711,2008-05-19 07:00:00,Cloudy,18,40,5
54.637811,-118.682711,2008-05-19 08:00:00,Cloudy,18,40,5
52.361044,-114.975277,2008-05-29 19:40:00,Cloudy,12,50,5
52.444745,-115.29307,2008-05-29 11:30:00,Clear,21,33,8
56.762833,-115.984167,2008-05-29 20:00:00,Clear,19,60,10
55.7555,-115.921833,2008-06-04 16:45:00,CB Wet,14,69,4
56.704617,-116.108667,2008-06-03 16:38:00,Clear,23,35,10
55.631685,-112.27527,2008-06-03 17:00:00,CB Wet,20,50,10
59.3515,-110.8935,2008-06-06 15:30:00,Clear,25,37,7
51.62615,-115.084983,2008-05-19 08:00:00,Clear,27,26,0
51.722917,-115.501717,2008-06-08 12:00:00,Clear,7.5,93,10
57.116667,-113.283333,2008-06-03 15:45:00,CB Dry,16.5,44,12
56.2042,-114.508083,2008-06-04 17:15:00,Rainshowers,12,95,0
55.531867,-119.086783,2008-05-15 12:00:00,Cloudy,20,44,15
53.28495,-115.425083,2008-06-05 22:00:00,Rainshowers,9.5,96,3
56.68195,-111.322083,2008-06-03 12:00:00,Clear,26,28,7
51.156567,-114.86055,2008-06-30 00:01:00,CB Dry,15,39,3
57.29115,-111.476667,2008-06-30 11:00:00,Clear,25.5,35,20
51.004,-114.824667,2008-06-30 14:57:00,CB Wet,18,50,10
56.398987,-110.457408,2008-06-11 11:30:00,Clear,10,60,15
54.6925,-114.0555,2008-05-17 15:45:00,Clear,24,22,15
51.161,-114.9022,2008-06-30 12:00:00,Cloudy,29,39,5
53.355417,-117.64945,2008-06-30 19:40:00,CB Wet,22,85,0
56.596517,-111.32315,2008-06-30 22:30:00,Clear,17.5,50,15
54.750117,-115.511483,2008-06-30 21:30:00,Clear,24,25,9
54.501033,-110.5767,2008-07-01 04:30:00,Clear,28,30,10
52.000506,-116.49664,2008-07-01 08:00:00,Cloudy,18,62,0
52.330383,-116.354033,2008-07-01 12:00:00,Cloudy,18,62,0
52.455,-115.739767,2008-06-27 18:00:00,Cloudy,25,53,5
53.015667,-115.436833,2008-07-01 16:00:00,Clear,25,40,5
55.9465,-113.769333,2008-07-17 22:30:00,Clear,20,67,0
54.717767,-115.3569,2008-07-17 21:00:00,CB Wet,14.9,58,3
52.582971,-115.952133,2008-07-18 13:00:00,Cloudy,11,87,7
57.941667,-113.585683,2008-07-18 19:14:00,Clear,23,40,7
57.93835,-113.516583,2008-07-18 19:00:00,Rainshowers,20,40,7
55.893583,-110.747017,2008-07-17 17:50:00,Rainshowers,18,50,5
57.682694,-115.265645,2008-07-19 12:50:00,CB Dry,25,34,8
56.3,-112.535217,2008-07-19 13:48:00,Cloudy,20,40,10
53.442803,-115.862518,2008-07-17 14:00:00,Clear,25,35,5
59.874367,-116.361567,2008-07-13 15:00:00,Cloudy,23,40,10
49.9087,-114.522667,2008-07-20 08:00:00,Clear,28,25,20
52.969233,-116.977633,2008-07-17 19:00:00,Clear,23,35,8
49.402317,-114.336317,2008-07-20 12:00:00,Clear,28,25,20
49.97177,-114.47269,2008-07-20 10:00:00,Clear,24,30,12
56.492733,-119.493917,2008-05-23 12:00:00,Cloudy,18,40,15
54.324846,-118.639284,2008-05-15 15:30:00,Cloudy,11,61,8
54.732325,-118.115457,2008-05-22 09:00:00,Cloudy,11,70,9
54.779347,-117.937739,2008-05-22 09:00:00,Cloudy,11,70,9
52.495655,-115.96398,2008-05-31 08:00:00,Clear,16,45,5
56.654667,-113.207167,2008-05-29 13:00:00,Cloudy,19,50,4
56.801483,-110.521317,2008-06-10 14:00:00,Clear,26,38,5
57.599283,-117.901433,2008-06-03 14:06:00,Cloudy,16,60,12
58.237383,-111.368683,2008-06-05 21:00:00,Clear,24,35,15
58.126333,-116.91015,2008-06-03 18:00:00,Cloudy,25,40,20
56.163133,-114.509833,2008-06-05 14:15:00,CB Wet,20,69,0
57.2695,-114.543167,2008-06-10 15:30:00,Cloudy,16,63,10
56.338617,-116.762167,2008-05-15 16:00:00,Clear,22,38,15
57.06515,-110.6246,2008-06-11 13:00:00,Clear,21.5,26,3
57.130817,-115.259117,2008-06-03 15:15:00,CB Wet,23,70,15
55.576333,-114.615667,2008-06-05 16:30:00,Clear,20,40,0
57.529033,-111.127717,2008-06-03 16:00:00,CB Wet,20,35,10
55.5815,-114.618167,2008-06-05 16:30:00,Clear,20,40,0
57.608,-113.859167,2008-06-11 13:00:00,Clear,5,60,15
57.686167,-114.085,2008-06-11 16:30:00,Clear,18,30,10
51.157933,-115.001683,2008-07-01 20:00:00,Cloudy,19,61,1
55.198333,-113.2045,2008-07-01 23:00:00,Clear,17,52,10
59.395482,-119.281937,2008-07-02 08:00:00,Clear,21,38,5
53.012387,-115.436567,2008-07-01 15:00:00,Clear,20,42,2
55.35855,-115.883567,2008-06-25 16:40:00,Clear,21,24,20
59.91,-117.579433,2008-07-02 14:02:00,Clear,25,35,10
54.976667,-115.608333,2008-07-02 16:00:00,Cloudy,21,52,8
52.8773,-116.947917,2008-07-02 15:30:00,Clear,21,55,2
57.247883,-116.3904,2008-07-02 18:02:00,CB Wet,27,45,5
52.939933,-116.962617,2008-07-02 15:30:00,Clear,20,60,0
51.2708,-115.0077,2008-07-20 10:00:00,Clear,24,30,5
49.605867,-114.381133,2008-07-20 10:00:00,Clear,26,30,5
57.907,-115.367333,2008-07-20 17:00:00,Cloudy,25,30,5
56.41893,-111.437273,2008-07-20 18:00:00,Cloudy,23,35,5
54.231333,-116.922833,2008-07-15 15:00:00,Cloudy,14,62,0
55.482767,-116.043117,2008-07-11 09:00:00,Clear,19,80,2
49.884,-114.38495,2008-07-19 08:00:00,Clear,20,40,0
54.563125,-117.434829,2008-07-17 22:49:00,Clear,19,67,3
54.699474,-117.110284,2008-07-11 14:13:00,Cloudy,15.5,55,14
51.038167,-115.006333,2008-07-18 20:00:00,Clear,27,24,4
56.606467,-112.1588,2008-07-21 12:24:00,Clear,27,34,10
55.024033,-112.508617,2008-07-21 10:10:00,Clear,23,58,3
54.699867,-118.33315,2008-05-28 10:00:00,Clear,14,30,5
55.449667,-114.226167,2008-05-29 13:10:00,Rainshowers,19,60,0
52.508883,-115.94955,2008-06-01 15:06:00,Cloudy,18,66,0
56.660667,-114.400667,2008-05-29 15:25:00,Rainshowers,19,73,1
54.513023,-110.392271,2008-06-01 12:30:00,Clear,18,30,10
56.475332,-117.682465,2008-06-01 14:00:00,Cloudy,22,38,2
54.18625,-115.1752,2008-06-01 18:40:00,Clear,24,52,1
58.460533,-114.515067,2008-06-01 22:00:00,Clear,15,30,0
58.46554,-114.540949,2008-06-02 10:45:00,Clear,20,35,8
56.03405,-113.770017,2008-06-07 18:00:00,Clear,24,17,0
53.899967,-116.111683,2008-06-11 12:00:00,Cloudy,10,50,0
56.923833,-113.456,2008-06-05 12:00:00,CB Wet,18,73,0
55.653333,-110.926167,2008-06-03 14:00:00,Clear,20,60,5
55.013333,-115.268333,2008-06-04 18:22:00,Clear,20,68,0
57.106917,-116.5591,2008-05-29 16:37:00,CB Dry,23,30,10
55.433,-114.324867,2008-06-05 20:00:00,Cloudy,21,35,0
57.713333,-114.67775,2008-06-06 14:00:00,CB Wet,17,50,5
57.08125,-114.569933,2008-06-04 13:54:00,Clear,25,53,3
56.968417,-118.468067,2008-05-29 12:00:00,Rainshowers,19,80,10
56.607633,-113.274533,2008-06-05 15:00:00,CB Dry,21,47,15
54.819518,-119.896068,2008-07-02 19:50:00,CB Wet,22,80,10
59.5098,-119.928417,2008-07-02 20:13:00,CB Dry,21,60,0
55.0115,-119.241833,2008-07-02 19:45:00,Cloudy,20,60,0
54.766067,-119.493183,2008-07-02 20:00:00,Cloudy,19,70,10
51.14345,-114.952033,2008-07-02 20:30:00,Cloudy,10,45,5
53.021117,-115.421,2008-07-02 18:00:00,Cloudy,18,85,0
54.00225,-117.825517,2008-07-03 01:00:00,Clear,18,45,5
54.617133,-111.863783,2008-05-01 09:00:00,Clear,31.5,41,2
57.487333,-113.268633,2008-07-03 13:35:00,CB Dry,27,36,5
53.11625,-115.208833,2008-04-02 18:00:00,Cloudy,22,52,18
56.736183,-118.472067,2008-07-03 14:00:00,CB Dry,25,35,10
59.220817,-110.903683,2008-07-03 13:30:00,Clear,27,41,10
57.48875,-113.3961,2008-07-03 13:25:00,Cloudy,28,40,10
57.199617,-118.23305,2008-07-03 13:46:00,CB Dry,27,40,10
58.466833,-114.514,2008-07-21 13:20:00,Clear,20,45,20
52.54035,-115.879667,2008-07-17 18:30:00,Clear,32,15,2
54.125183,-118.351967,2008-07-17 12:00:00,Cloudy,23,33,2
54.918867,-119.591417,2008-07-17 21:03:00,Cloudy,22,30,30
58.532814,-115.164807,2008-07-21 17:00:00,Clear,23,74,15
55.281567,-117.129133,2008-06-30 12:00:00,Cloudy,18,27,10
55.82,-110.534167,2008-07-21 18:30:00,CB Wet,27,45,0
55.923017,-117.028267,2008-07-21 18:00:00,Clear,18,35,15
56.103167,-110.262833,2008-07-21 18:45:00,Cloudy,25,40,20
55.5075,-110.762,2008-07-21 19:00:00,CB Wet,20,75,15
58.46395,-114.541283,2008-06-02 11:00:00,Clear,20,35,5
54.165817,-115.666317,2008-06-01 12:00:00,Clear,15,50,0
52.07525,-115.970833,2008-05-19 12:00:00,Clear,15,30,8
52.08335,-116.000167,2008-05-19 12:00:00,Cloudy,13.4,36,11
52.155733,-115.450333,2008-05-19 09:00:00,Clear,15,30,8
52.08525,-116.002567,2008-05-19 12:00:00,Clear,15,30,8
52.554167,-116.028333,2008-06-01 15:05:00,Cloudy,16,60,10
54.544117,-111.4765,2008-05-19 12:00:00,Cloudy,18,52,0
55.615333,-112.369176,2008-05-29 18:53:00,Cloudy,13,43,0
52.083333,-115.955,2008-05-19 12:00:00,Cloudy,13.4,36,11
52.17025,-115.414983,2008-05-19 12:00:00,Cloudy,12,45,5
52.083333,-116.016667,2008-05-19 12:00:00,Cloudy,13.4,36,11
52.084123,-115.5033,2008-05-19 12:00:00,Cloudy,9,45,4
52.153333,-115.450383,2008-05-19 12:00:00,Cloudy,10,45,10
51.88945,-115.026783,2008-05-16 12:00:00,Cloudy,16.9,30,7
52.770417,-114.753767,2008-06-01 12:00:00,Cloudy,19,57,18
56.976067,-116.76945,2008-06-02 18:26:00,Clear,20,45,0
57.136483,-115.181767,2008-06-05 15:48:00,CB Wet,19,48,5
55.938041,-111.900349,2008-06-03 14:00:00,CB Wet,15,60,5
49.637283,-114.51385,2008-06-12 14:30:00,Clear,15,25,5
59.123667,-110.991333,2008-06-12 16:50:00,CB Wet,22,48,10
56.466167,-112.261333,2008-06-05 14:35:00,Clear,20,34,5
49.550467,-114.35845,2008-06-12 13:00:00,Clear,25,30,5
56.763167,-110.835833,2008-06-12 18:25:00,Cloudy,18,40,10
56.780517,-115.744,2008-06-05 14:45:00,CB Wet,20,91,0
52.10678,-115.25089,2007-05-21 12:00:00,Cloudy,9,95,11
56.859,-110.905167,2008-06-12 18:46:00,Clear,23,48,10
52.761783,-115.351967,2008-06-13 11:30:00,Rainshowers,7,94,9
59.186517,-118.23415,2008-07-03 14:15:00,CB Wet,21,100,5
52.860833,-115.939667,2008-07-03 14:40:00,Clear,26,55,2
59.455133,-117.568567,2008-07-02 12:00:00,Clear,28,30,10
57.313933,-115.191017,2008-07-03 15:40:00,CB Wet,24.4,27,0
59.305067,-117.74315,2008-07-03 15:30:00,Cloudy,21,35,8
57.219017,-112.9371,2008-07-03 15:30:00,Cloudy,20,40,0
57.00935,-114.775733,2008-07-03 15:00:00,CB Dry,24,55,15
54.3647,-118.948417,2008-07-03 16:45:00,CB Dry,24,56,10
58.600517,-118.673667,2008-07-03 16:30:00,Clear,25,35,5
54.888367,-119.307233,2008-07-02 17:00:00,Cloudy,30,30,0
57.037133,-115.1363,2008-07-03 17:00:00,Clear,27,45,0
54.499217,-119.16005,2008-07-03 16:26:00,Cloudy,15,50,10
56.113783,-110.183433,2008-07-21 20:05:00,Cloudy,25,40,15
55.270633,-110.821217,2008-07-21 20:10:00,CB Wet,26,55,0
53.937233,-118.797133,2008-07-21 21:00:00,Cloudy,16,70,0
53.8311,-118.274717,2008-07-20 13:00:00,Cloudy,10,80,5
58.532814,-115.164807,2008-07-22 08:00:00,Clear,13,68,0
59.160583,-117.275083,2008-07-10 17:20:00,Cloudy,20,40,0
56.4562,-112.887067,2008-07-03 20:50:00,CB Dry,20,60,10
58.512823,-116.577286,2008-05-05 17:00:00,Cloudy,15,50,10
56.574033,-112.057533,2008-07-22 12:30:00,Cloudy,25,28,16
57.0979,-116.5619,2008-06-02 18:47:00,Clear,20,45,0
57.103983,-116.59125,2008-06-02 18:42:00,Cloudy,17,85,10
58.358167,-116.333883,2008-06-02 19:31:00,CB Dry,21,38,5
58.351,-116.367883,2008-06-02 19:31:00,CB Dry,21,38,5
58.295667,-116.619167,2008-06-02 19:31:00,CB Dry,21,38,5
56.358667,-114.076667,2008-05-29 17:39:00,Cloudy,23,45,0
51.6321,-115.105133,2008-05-19 08:00:00,Clear,22,27,0
58.349117,-116.360667,2008-06-02 19:31:00,CB Dry,21,38,5
58.236667,-114.826667,2008-06-02 20:00:00,Clear,23,40,15
52.687167,-115.378683,2008-06-01 12:00:00,Clear,21,33,8
54.165067,-115.668267,2008-06-02 08:00:00,Clear,23,43,0
55.122133,-111.683683,2008-06-13 14:00:00,CB Dry,21,45,5
55.069294,-112.060471,2008-06-13 14:55:00,CB Wet,20,41,20
54.893567,-111.5139,2008-06-13 15:10:00,Cloudy,21,30,20
58.189852,-116.434159,2008-06-12 20:00:00,Cloudy,15,70,5
56.4495,-111.5805,2008-06-13 16:50:00,Cloudy,15,55,20
56.350667,-112.420333,2008-06-13 17:30:00,Cloudy,19,52,20
55.415983,-114.70665,2008-06-05 14:15:00,Cloudy,15,71,0
56.851167,-114.492,2008-06-03 16:32:00,CB Wet,23,45,0
55.1556,-116.184333,2008-06-04 16:00:00,Cloudy,21,43,5
56.482567,-114.193383,2008-05-29 15:00:00,CB Wet,18,45,15
51.477233,-115.139617,2008-05-19 12:00:00,Clear,23,26,0
57.29145,-114.897717,2008-06-06 17:03:00,CB Wet,20,85,5
53.488833,-116.0375,2008-07-03 17:55:00,Cloudy,25,35,0
58.6146,-114.468683,2008-07-03 16:00:00,CB Wet,22,60,2
57.013333,-114.800833,2008-07-03 16:45:00,Cloudy,23,69,0
59.5578,-116.825367,2008-07-03 17:30:00,Cloudy,22,38,8
59.590167,-116.76435,2008-07-03 17:00:00,Cloudy,22,38,8
57.783333,-112.866667,2008-07-03 19:15:00,Cloudy,28,40,10
57.748333,-112.87,2008-07-03 18:20:00,Cloudy,23,35,10
53.3235,-115.924,2008-07-03 15:40:00,CB Wet,26,100,12
57.80195,-117.9664,2008-07-03 18:09:00,Cloudy,25,60,2
57.711333,-113.871167,2008-07-03 18:55:00,Cloudy,18,80,5
57.8395,-113.336983,2008-07-03 19:00:00,Cloudy,18,80,5
55.426517,-119.741767,2008-07-03 17:30:00,Cloudy,22,35,5
56.548333,-113.035667,2008-07-03 19:48:00,CB Dry,24,60,10
54.514133,-117.60405,2008-07-03 16:45:00,CB Dry,18,60,0
54.77925,-115.125367,2008-07-03 17:30:00,CB Dry,28,35,8
52.817083,-115.524667,2008-05-19 10:00:00,Cloudy,10,42,0
50.8695,-114.704717,2008-05-19 10:00:00,Cloudy,16,38,12
51.633517,-115.08595,2008-05-19 10:00:00,Clear,24,26,0
52.965116,-115.58166,2008-05-19 12:10:00,Cloudy,16,33,10
51.574667,-114.988883,2008-05-19 10:00:00,Clear,24,26,0
50.87095,-114.711983,2008-05-19 10:00:00,Cloudy,16,38,12
53.051883,-115.80365,2008-05-19 12:00:00,Cloudy,18,27,4
50.871633,-114.71125,2008-05-19 10:00:00,Cloudy,16,38,12
50.811417,-114.6258,2008-05-19 10:00:00,Cloudy,14,40,5
59.1958,-117.526283,2008-05-17 18:00:00,Cloudy,21,35,10
55.94505,-113.917083,2008-05-19 18:00:00,Cloudy,18,35,5
54.531275,-110.644309,2008-05-19 12:00:00,Cloudy,20,60,5
51.575583,-114.854717,2008-05-19 12:00:00,Cloudy,15,40,0
